source_id,true_candidate_id,true_event,scenario,noise_types_applied
SYN_HARD_SRC_00051,SYN_HARD_TRUE_00051,1,hard,cpv_reclassification|object_shortening
SYN_HARD_SRC_00052,,0,hard,none
SYN_HARD_SRC_00053,SYN_HARD_TRUE_00053,1,hard,cpv_reclassification|missing_duration|timing_outlier
SYN_HARD_SRC_00054,,0,hard,none
SYN_HARD_SRC_00055,,0,hard,none
SYN_HARD_SRC_00056,SYN_HARD_TRUE_00056,1,hard,generic_cpv_replacement
SYN_HARD_SRC_00057,,0,hard,missing_duration
SYN_HARD_SRC_00058,SYN_HARD_TRUE_00058,1,hard,generic_cpv_replacement|missing_cpv
SYN_HARD_SRC_00059,,0,hard,missing_duration
SYN_HARD_SRC_00060,,0,hard,missing_duration
SYN_HARD_SRC_00061,,0,hard,none
SYN_HARD_SRC_00062,SYN_HARD_TRUE_00062,1,hard,accent_removed
SYN_HARD_SRC_00063,SYN_HARD_TRUE_00063,1,hard,none
SYN_HARD_SRC_00064,,0,hard,missing_duration
SYN_HARD_SRC_00065,,0,hard,none
SYN_HARD_SRC_00066,SYN_HARD_TRUE_00066,1,hard,missing_duration
SYN_HARD_SRC_00067,,0,hard,none
SYN_HARD_SRC_00068,,0,hard,none
SYN_HARD_SRC_00069,,0,hard,none
SYN_HARD_SRC_00070,,0,hard,none
SYN_HARD_SRC_00071,SYN_HARD_TRUE_00071,1,hard,object_shortening
SYN_HARD_SRC_00072,SYN_HARD_TRUE_00072,1,hard,generic_cpv_replacement|missing_duration
SYN_HARD_SRC_00073,SYN_HARD_TRUE_00073,1,hard,missing_duration
SYN_HARD_SRC_00074,SYN_HARD_TRUE_00074,1,hard,case_variation|legal_form_variation
SYN_HARD_SRC_00075,SYN_HARD_TRUE_00075,1,hard,accent_removed|buyer_abbreviation|case_variation|cpv_reclassification|legal_form_variation
SYN_HARD_SRC_00076,SYN_HARD_TRUE_00076,1,hard,accent_removed
SYN_HARD_SRC_00077,,0,hard,missing_duration
SYN_HARD_SRC_00078,SYN_HARD_TRUE_00078,1,hard,none
SYN_HARD_SRC_00079,,0,hard,missing_duration
SYN_HARD_SRC_00080,SYN_HARD_TRUE_00080,1,hard,cpv_reclassification|missing_duration
SYN_HARD_SRC_00081,,0,hard,none
SYN_HARD_SRC_00082,,0,hard,none
SYN_HARD_SRC_00083,SYN_HARD_TRUE_00083,1,hard,generic_cpv_replacement|missing_duration
SYN_HARD_SRC_00084,SYN_HARD_TRUE_00084,1,hard,object_shortening|timing_outlier
SYN_HARD_SRC_00085,,0,hard,none
SYN_HARD_SRC_00086,SYN_HARD_TRUE_00086,1,hard,cpv_reclassification|missing_duration
SYN_HARD_SRC_00087,,0,hard,missing_cpv
SYN_HARD_SRC_00088,,0,hard,legal_form_variation
SYN_HARD_SRC_00089,,0,hard,none
SYN_HARD_SRC_00090,SYN_HARD_TRUE_00090,1,hard,none
SYN_HARD_SRC_00091,,0,hard,none
SYN_HARD_SRC_00092,,0,hard,missing_cpv
SYN_HARD_SRC_00093,,0,hard,none
SYN_HARD_SRC_00094,SYN_HARD_TRUE_00094,1,hard,none
SYN_HARD_SRC_00095,,0,hard,none
SYN_HARD_SRC_00096,SYN_HARD_TRUE_00096,1,hard,legal_form_variation|missing_duration
SYN_HARD_SRC_00097,SYN_HARD_TRUE_00097,1,hard,accent_removed|buyer_abbreviation|missing_duration|object_shortening
SYN_HARD_SRC_00098,SYN_HARD_TRUE_00098,1,hard,missing_duration
SYN_HARD_SRC_00099,,0,hard,none
SYN_HARD_SRC_00100,,0,hard,none
SYN_HARD_SRC_00101,SYN_HARD_TRUE_00101,1,hard,cpv_reclassification|missing_duration|object_shortening
SYN_HARD_SRC_00102,SYN_HARD_TRUE_00102,1,hard,object_shortening
SYN_HARD_SRC_00103,SYN_HARD_TRUE_00103,1,hard,missing_cpv|missing_duration
SYN_HARD_SRC_00104,SYN_HARD_TRUE_00104,1,hard,missing_duration
SYN_HARD_SRC_00105,,0,hard,missing_duration
SYN_HARD_SRC_00106,SYN_HARD_TRUE_00106,1,hard,cpv_reclassification|missing_duration|object_shortening|timing_outlier
SYN_HARD_SRC_00107,SYN_HARD_TRUE_00107,1,hard,none
SYN_HARD_SRC_00108,,0,hard,none
SYN_HARD_SRC_00109,,0,hard,missing_duration
SYN_HARD_SRC_00110,SYN_HARD_TRUE_00110,1,hard,missing_duration
SYN_HARD_SRC_00111,SYN_HARD_TRUE_00111,1,hard,accent_removed|buyer_abbreviation|case_variation|cpv_reclassification
SYN_HARD_SRC_00112,,0,hard,none
SYN_HARD_SRC_00113,,0,hard,missing_duration
SYN_HARD_SRC_00114,SYN_HARD_TRUE_00114,1,hard,none
SYN_HARD_SRC_00115,,0,hard,none
SYN_HARD_SRC_00116,,0,hard,missing_cpv
SYN_HARD_SRC_00117,,0,hard,none
SYN_HARD_SRC_00118,SYN_HARD_TRUE_00118,1,hard,missing_cpv|missing_duration
SYN_HARD_SRC_00119,SYN_HARD_TRUE_00119,1,hard,none
SYN_HARD_SRC_00120,SYN_HARD_TRUE_00120,1,hard,timing_outlier
SYN_HARD_SRC_00121,,0,hard,missing_duration
SYN_HARD_SRC_00122,,0,hard,missing_duration
SYN_HARD_SRC_00123,SYN_HARD_TRUE_00123,1,hard,none
SYN_HARD_SRC_00124,,0,hard,none
SYN_HARD_SRC_00125,,0,hard,none
SYN_HARD_SRC_00126,SYN_HARD_TRUE_00126,1,hard,missing_duration
SYN_HARD_SRC_00127,,0,hard,missing_cpv
SYN_HARD_SRC_00128,,0,hard,accent_removed|case_variation|missing_duration
SYN_HARD_SRC_00129,,0,hard,missing_duration
SYN_HARD_SRC_00130,SYN_HARD_TRUE_00130,1,hard,generic_cpv_replacement|timing_outlier
SYN_HARD_SRC_00131,,0,hard,missing_duration
SYN_HARD_SRC_00132,,0,hard,missing_duration
SYN_HARD_SRC_00133,SYN_HARD_TRUE_00133,1,hard,legal_form_variation|object_shortening
SYN_HARD_SRC_00134,,0,hard,none
SYN_HARD_SRC_00135,SYN_HARD_TRUE_00135,1,hard,object_shortening
SYN_HARD_SRC_00136,SYN_HARD_TRUE_00136,1,hard,generic_cpv_replacement|timing_outlier
SYN_HARD_SRC_00137,SYN_HARD_TRUE_00137,1,hard,timing_outlier
SYN_HARD_SRC_00138,SYN_HARD_TRUE_00138,1,hard,generic_cpv_replacement
SYN_HARD_SRC_00139,,0,hard,none
SYN_HARD_SRC_00140,SYN_HARD_TRUE_00140,1,hard,object_shortening
SYN_HARD_SRC_00141,SYN_HARD_TRUE_00141,1,hard,accent_removed|legal_form_variation|missing_cpv
SYN_HARD_SRC_00142,SYN_HARD_TRUE_00142,1,hard,missing_duration
SYN_HARD_SRC_00143,,0,hard,none
SYN_HARD_SRC_00144,,0,hard,missing_duration
SYN_HARD_SRC_00145,SYN_HARD_TRUE_00145,1,hard,none
SYN_HARD_SRC_00146,SYN_HARD_TRUE_00146,1,hard,cpv_reclassification|missing_duration
SYN_HARD_SRC_00147,,0,hard,none
SYN_HARD_SRC_00148,,0,hard,none
SYN_HARD_SRC_00149,SYN_HARD_TRUE_00149,1,hard,accent_removed|case_variation|cpv_reclassification|legal_form_variation|timing_outlier
SYN_HARD_SRC_00150,SYN_HARD_TRUE_00150,1,hard,accent_removed|legal_form_variation|missing_duration
SYN_HARD_SRC_00151,,0,hard,none
SYN_HARD_SRC_00152,SYN_HARD_TRUE_00152,1,hard,accent_removed
SYN_HARD_SRC_00153,SYN_HARD_TRUE_00153,1,hard,none
SYN_HARD_SRC_00154,,0,hard,missing_duration
SYN_HARD_SRC_00155,,0,hard,none
SYN_HARD_SRC_00156,SYN_HARD_TRUE_00156,1,hard,none
SYN_HARD_SRC_00157,SYN_HARD_TRUE_00157,1,hard,missing_duration
SYN_HARD_SRC_00158,SYN_HARD_TRUE_00158,1,hard,accent_removed|case_variation|missing_duration
SYN_HARD_SRC_00159,,0,hard,none
SYN_HARD_SRC_00160,SYN_HARD_TRUE_00160,1,hard,none
SYN_HARD_SRC_00161,SYN_HARD_TRUE_00161,1,hard,cpv_reclassification
SYN_HARD_SRC_00162,,0,hard,missing_duration
SYN_HARD_SRC_00163,,0,hard,none
SYN_HARD_SRC_00164,,0,hard,missing_duration
SYN_HARD_SRC_00165,SYN_HARD_TRUE_00165,1,hard,missing_cpv|missing_duration|object_shortening
SYN_HARD_SRC_00166,,0,hard,none
SYN_HARD_SRC_00167,,0,hard,none
SYN_HARD_SRC_00168,SYN_HARD_TRUE_00168,1,hard,missing_duration
SYN_HARD_SRC_00169,,0,hard,missing_duration
SYN_HARD_SRC_00170,,0,hard,missing_duration
SYN_HARD_SRC_00171,,0,hard,none
SYN_HARD_SRC_00172,,0,hard,none
SYN_HARD_SRC_00173,,0,hard,missing_duration
SYN_HARD_SRC_00174,SYN_HARD_TRUE_00174,1,hard,missing_duration
SYN_HARD_SRC_00175,,0,hard,missing_duration
SYN_HARD_SRC_00176,SYN_HARD_TRUE_00176,1,hard,buyer_abbreviation|legal_form_variation|missing_duration
SYN_HARD_SRC_00177,,0,hard,missing_duration
SYN_HARD_SRC_00178,SYN_HARD_TRUE_00178,1,hard,timing_outlier
SYN_HARD_SRC_00179,,0,hard,missing_cpv|missing_duration
SYN_HARD_SRC_00180,SYN_HARD_TRUE_00180,1,hard,missing_duration
SYN_HARD_SRC_00181,,0,hard,none
SYN_HARD_SRC_00182,,0,hard,none
SYN_HARD_SRC_00183,,0,hard,none
SYN_HARD_SRC_00184,SYN_HARD_TRUE_00184,1,hard,missing_duration
SYN_HARD_SRC_00185,SYN_HARD_TRUE_00185,1,hard,missing_duration|object_shortening
SYN_HARD_SRC_00186,,0,hard,missing_duration
SYN_HARD_SRC_00187,SYN_HARD_TRUE_00187,1,hard,generic_cpv_replacement|missing_duration|timing_outlier
SYN_HARD_SRC_00188,,0,hard,missing_duration
SYN_HARD_SRC_00189,SYN_HARD_TRUE_00189,1,hard,missing_duration
SYN_HARD_SRC_00190,,0,hard,missing_duration
SYN_HARD_SRC_00191,,0,hard,none
SYN_HARD_SRC_00192,SYN_HARD_TRUE_00192,1,hard,missing_cpv|missing_duration|object_shortening
SYN_HARD_SRC_00193,SYN_HARD_TRUE_00193,1,hard,accent_removed|legal_form_variation
SYN_HARD_SRC_00194,SYN_HARD_TRUE_00194,1,hard,cpv_reclassification
SYN_HARD_SRC_00195,SYN_HARD_TRUE_00195,1,hard,missing_duration|object_shortening
SYN_HARD_SRC_00196,SYN_HARD_TRUE_00196,1,hard,none
SYN_HARD_SRC_00197,SYN_HARD_TRUE_00197,1,hard,missing_duration
SYN_HARD_SRC_00198,,0,hard,missing_duration
SYN_HARD_SRC_00199,,0,hard,none
SYN_HARD_SRC_00200,SYN_HARD_TRUE_00200,1,hard,buyer_abbreviation
SYN_HARD_SRC_00201,,0,hard,missing_cpv
SYN_HARD_SRC_00202,,0,hard,missing_cpv
SYN_HARD_SRC_00203,SYN_HARD_TRUE_00203,1,hard,accent_removed|legal_form_variation|missing_duration
SYN_HARD_SRC_00204,,0,hard,missing_duration
SYN_HARD_SRC_00205,SYN_HARD_TRUE_00205,1,hard,object_shortening|timing_outlier
SYN_HARD_SRC_00206,SYN_HARD_TRUE_00206,1,hard,cpv_reclassification
SYN_HARD_SRC_00207,SYN_HARD_TRUE_00207,1,hard,missing_cpv
SYN_HARD_SRC_00208,,0,hard,missing_duration
SYN_HARD_SRC_00209,,0,hard,none
SYN_HARD_SRC_00210,SYN_HARD_TRUE_00210,1,hard,object_shortening
SYN_HARD_SRC_00211,,0,hard,none
SYN_HARD_SRC_00212,SYN_HARD_TRUE_00212,1,hard,cpv_reclassification|missing_duration
SYN_HARD_SRC_00213,SYN_HARD_TRUE_00213,1,hard,case_variation|missing_duration|object_shortening
SYN_HARD_SRC_00214,,0,hard,missing_duration
SYN_HARD_SRC_00215,,0,hard,none
SYN_HARD_SRC_00216,SYN_HARD_TRUE_00216,1,hard,generic_cpv_replacement
SYN_HARD_SRC_00217,,0,hard,missing_duration
SYN_HARD_SRC_00218,,0,hard,missing_duration
SYN_HARD_SRC_00219,SYN_HARD_TRUE_00219,1,hard,none
SYN_HARD_SRC_00220,SYN_HARD_TRUE_00220,1,hard,accent_removed|buyer_abbreviation
SYN_HARD_SRC_00221,,0,hard,missing_duration
SYN_HARD_SRC_00222,,0,hard,missing_duration
SYN_HARD_SRC_00223,SYN_HARD_TRUE_00223,1,hard,cpv_reclassification
SYN_HARD_SRC_00224,,0,hard,missing_duration
SYN_HARD_SRC_00225,SYN_HARD_TRUE_00225,1,hard,case_variation|cpv_reclassification
SYN_HARD_SRC_00226,,0,hard,missing_duration
SYN_HARD_SRC_00227,SYN_HARD_TRUE_00227,1,hard,missing_duration|object_shortening
SYN_HARD_SRC_00228,SYN_HARD_TRUE_00228,1,hard,timing_outlier
SYN_HARD_SRC_00229,,0,hard,missing_duration
SYN_HARD_SRC_00230,,0,hard,none
SYN_HARD_SRC_00231,,0,hard,none
SYN_HARD_SRC_00232,,0,hard,missing_duration
SYN_HARD_SRC_00233,,0,hard,missing_cpv|missing_duration
SYN_HARD_SRC_00234,SYN_HARD_TRUE_00234,1,hard,case_variation|cpv_reclassification|timing_outlier
SYN_HARD_SRC_00235,SYN_HARD_TRUE_00235,1,hard,missing_duration
SYN_HARD_SRC_00236,SYN_HARD_TRUE_00236,1,hard,accent_removed|case_variation|legal_form_variation
SYN_HARD_SRC_00237,,0,hard,none
SYN_HARD_SRC_00238,,0,hard,none
SYN_HARD_SRC_00239,SYN_HARD_TRUE_00239,1,hard,object_shortening
SYN_HARD_SRC_00240,,0,hard,missing_duration
SYN_HARD_SRC_00241,SYN_HARD_TRUE_00241,1,hard,none
SYN_HARD_SRC_00242,,0,hard,none
SYN_HARD_SRC_00243,,0,hard,none
SYN_HARD_SRC_00244,SYN_HARD_TRUE_00244,1,hard,accent_removed|buyer_abbreviation|case_variation
SYN_HARD_SRC_00245,SYN_HARD_TRUE_00245,1,hard,none
SYN_HARD_SRC_00246,SYN_HARD_TRUE_00246,1,hard,accent_removed|buyer_abbreviation|case_variation|missing_duration
SYN_HARD_SRC_00247,,0,hard,none
SYN_HARD_SRC_00248,SYN_HARD_TRUE_00248,1,hard,cpv_reclassification|missing_duration
SYN_HARD_SRC_00249,,0,hard,none
SYN_HARD_SRC_00250,,0,hard,missing_duration
SYN_HARD_SRC_00251,,0,hard,missing_cpv
SYN_HARD_SRC_00252,,0,hard,accent_removed|case_variation
SYN_HARD_SRC_00253,SYN_HARD_TRUE_00253,1,hard,accent_removed
SYN_HARD_SRC_00254,SYN_HARD_TRUE_00254,1,hard,missing_duration
SYN_HARD_SRC_00255,,0,hard,none
SYN_HARD_SRC_00256,SYN_HARD_TRUE_00256,1,hard,buyer_abbreviation|legal_form_variation|timing_outlier
SYN_HARD_SRC_00257,SYN_HARD_TRUE_00257,1,hard,none
SYN_HARD_SRC_00258,SYN_HARD_TRUE_00258,1,hard,accent_removed
SYN_HARD_SRC_00259,SYN_HARD_TRUE_00259,1,hard,object_shortening
SYN_HARD_SRC_00260,,0,hard,none
SYN_HARD_SRC_00261,,0,hard,missing_duration
SYN_HARD_SRC_00262,,0,hard,none
SYN_HARD_SRC_00263,SYN_HARD_TRUE_00263,1,hard,cpv_reclassification|object_shortening
SYN_HARD_SRC_00264,SYN_HARD_TRUE_00264,1,hard,object_shortening
SYN_HARD_SRC_00265,,0,hard,missing_cpv
SYN_HARD_SRC_00266,SYN_HARD_TRUE_00266,1,hard,cpv_reclassification
SYN_HARD_SRC_00267,SYN_HARD_TRUE_00267,1,hard,cpv_reclassification|missing_cpv|missing_duration|timing_outlier
SYN_HARD_SRC_00268,SYN_HARD_TRUE_00268,1,hard,accent_removed|buyer_abbreviation|case_variation|legal_form_variation
SYN_HARD_SRC_00269,SYN_HARD_TRUE_00269,1,hard,none
SYN_HARD_SRC_00270,SYN_HARD_TRUE_00270,1,hard,none
SYN_HARD_SRC_00271,SYN_HARD_TRUE_00271,1,hard,generic_cpv_replacement|missing_cpv|missing_duration
SYN_HARD_SRC_00272,SYN_HARD_TRUE_00272,1,hard,missing_cpv
SYN_HARD_SRC_00273,SYN_HARD_TRUE_00273,1,hard,buyer_abbreviation|missing_duration
SYN_HARD_SRC_00274,,0,hard,none
SYN_HARD_SRC_00275,SYN_HARD_TRUE_00275,1,hard,object_shortening
SYN_HARD_SRC_00276,SYN_HARD_TRUE_00276,1,hard,none
SYN_HARD_SRC_00277,SYN_HARD_TRUE_00277,1,hard,missing_duration
SYN_HARD_SRC_00278,SYN_HARD_TRUE_00278,1,hard,cpv_reclassification
SYN_HARD_SRC_00279,SYN_HARD_TRUE_00279,1,hard,missing_cpv|timing_outlier
SYN_HARD_SRC_00280,,0,hard,none
SYN_HARD_SRC_00281,,0,hard,missing_duration
SYN_HARD_SRC_00282,SYN_HARD_TRUE_00282,1,hard,accent_removed|generic_cpv_replacement|legal_form_variation|object_shortening
SYN_HARD_SRC_00283,,0,hard,none
SYN_HARD_SRC_00284,,0,hard,none
SYN_HARD_SRC_00285,SYN_HARD_TRUE_00285,1,hard,accent_removed|buyer_abbreviation|legal_form_variation
SYN_HARD_SRC_00286,,0,hard,missing_duration
SYN_HARD_SRC_00287,SYN_HARD_TRUE_00287,1,hard,timing_outlier
SYN_HARD_SRC_00288,SYN_HARD_TRUE_00288,1,hard,generic_cpv_replacement
SYN_HARD_SRC_00289,,0,hard,missing_duration
SYN_HARD_SRC_00290,,0,hard,none
SYN_HARD_SRC_00291,SYN_HARD_TRUE_00291,1,hard,cpv_reclassification
SYN_HARD_SRC_00292,,0,hard,none
SYN_HARD_SRC_00293,SYN_HARD_TRUE_00293,1,hard,timing_outlier
SYN_HARD_SRC_00294,,0,hard,legal_form_variation|missing_duration
SYN_HARD_SRC_00295,,0,hard,none
SYN_HARD_SRC_00296,,0,hard,missing_duration
SYN_HARD_SRC_00297,SYN_HARD_TRUE_00297,1,hard,none
SYN_HARD_SRC_00298,,0,hard,missing_cpv
SYN_HARD_SRC_00299,,0,hard,none
SYN_HARD_SRC_00300,,0,hard,none
SYN_HARD_SRC_00301,SYN_HARD_TRUE_00301,1,hard,cpv_reclassification|object_shortening|timing_outlier
SYN_HARD_SRC_00302,SYN_HARD_TRUE_00302,1,hard,cpv_reclassification
SYN_HARD_SRC_00303,,0,hard,none
SYN_HARD_SRC_00304,,0,hard,none
SYN_HARD_SRC_00305,,0,hard,none
SYN_HARD_SRC_00306,SYN_HARD_TRUE_00306,1,hard,missing_cpv|missing_duration
SYN_HARD_SRC_00307,SYN_HARD_TRUE_00307,1,hard,none
SYN_HARD_SRC_00308,SYN_HARD_TRUE_00308,1,hard,cpv_reclassification
SYN_HARD_SRC_00309,,0,hard,none
SYN_HARD_SRC_00310,SYN_HARD_TRUE_00310,1,hard,missing_duration|timing_outlier
SYN_HARD_SRC_00311,,0,hard,none
SYN_HARD_SRC_00312,,0,hard,none
SYN_HARD_SRC_00313,,0,hard,none
SYN_HARD_SRC_00314,SYN_HARD_TRUE_00314,1,hard,generic_cpv_replacement|missing_cpv|object_shortening
SYN_HARD_SRC_00315,SYN_HARD_TRUE_00315,1,hard,buyer_abbreviation|legal_form_variation|object_shortening
SYN_HARD_SRC_00316,,0,hard,none
SYN_HARD_SRC_00317,,0,hard,none
SYN_HARD_SRC_00318,,0,hard,none
SYN_HARD_SRC_00319,SYN_HARD_TRUE_00319,1,hard,accent_removed|legal_form_variation
SYN_HARD_SRC_00320,,0,hard,none
SYN_HARD_SRC_00321,,0,hard,none
SYN_HARD_SRC_00322,SYN_HARD_TRUE_00322,1,hard,none
SYN_HARD_SRC_00323,SYN_HARD_TRUE_00323,1,hard,missing_duration
SYN_HARD_SRC_00324,SYN_HARD_TRUE_00324,1,hard,legal_form_variation
SYN_HARD_SRC_00325,,0,hard,missing_duration
SYN_HARD_SRC_00326,SYN_HARD_TRUE_00326,1,hard,none
SYN_HARD_SRC_00327,SYN_HARD_TRUE_00327,1,hard,timing_outlier
SYN_HARD_SRC_00328,,0,hard,none
SYN_HARD_SRC_00329,,0,hard,missing_cpv|missing_duration
SYN_HARD_SRC_00330,,0,hard,none
SYN_HARD_SRC_00331,SYN_HARD_TRUE_00331,1,hard,accent_removed|buyer_abbreviation|case_variation|object_shortening
SYN_HARD_SRC_00332,,0,hard,missing_duration
SYN_HARD_SRC_00333,,0,hard,none
SYN_HARD_SRC_00334,SYN_HARD_TRUE_00334,1,hard,accent_removed|buyer_abbreviation|timing_outlier
SYN_HARD_SRC_00335,SYN_HARD_TRUE_00335,1,hard,missing_duration
SYN_HARD_SRC_00336,,0,hard,none
SYN_HARD_SRC_00337,SYN_HARD_TRUE_00337,1,hard,cpv_reclassification
SYN_HARD_SRC_00338,SYN_HARD_TRUE_00338,1,hard,accent_removed|buyer_abbreviation|missing_duration
SYN_HARD_SRC_00339,SYN_HARD_TRUE_00339,1,hard,none
SYN_HARD_SRC_00340,,0,hard,missing_cpv
SYN_HARD_SRC_00341,,0,hard,none
SYN_HARD_SRC_00342,,0,hard,none
SYN_HARD_SRC_00343,,0,hard,missing_duration
SYN_HARD_SRC_00344,,0,hard,missing_duration
SYN_HARD_SRC_00345,,0,hard,none
SYN_HARD_SRC_00346,SYN_HARD_TRUE_00346,1,hard,none
SYN_HARD_SRC_00347,SYN_HARD_TRUE_00347,1,hard,accent_removed|buyer_abbreviation|legal_form_variation
SYN_HARD_SRC_00348,,0,hard,none
SYN_HARD_SRC_00349,SYN_HARD_TRUE_00349,1,hard,object_shortening
SYN_HARD_SRC_00350,SYN_HARD_TRUE_00350,1,hard,cpv_reclassification
SYN_HARD_SRC_00351,,0,hard,none
SYN_HARD_SRC_00352,,0,hard,missing_duration
SYN_HARD_SRC_00353,,0,hard,none
SYN_HARD_SRC_00354,,0,hard,none
SYN_HARD_SRC_00355,SYN_HARD_TRUE_00355,1,hard,none
SYN_HARD_SRC_00356,SYN_HARD_TRUE_00356,1,hard,generic_cpv_replacement
SYN_HARD_SRC_00357,,0,hard,none
SYN_HARD_SRC_00358,SYN_HARD_TRUE_00358,1,hard,none
SYN_HARD_SRC_00359,SYN_HARD_TRUE_00359,1,hard,cpv_reclassification
SYN_HARD_SRC_00360,SYN_HARD_TRUE_00360,1,hard,cpv_reclassification|missing_duration
SYN_HARD_SRC_00361,SYN_HARD_TRUE_00361,1,hard,accent_removed|cpv_reclassification|missing_duration
SYN_HARD_SRC_00362,SYN_HARD_TRUE_00362,1,hard,missing_cpv|missing_duration|object_shortening
SYN_HARD_SRC_00363,SYN_HARD_TRUE_00363,1,hard,missing_duration|object_shortening|timing_outlier
SYN_HARD_SRC_00364,SYN_HARD_TRUE_00364,1,hard,none
SYN_HARD_SRC_00365,,0,hard,missing_duration
SYN_HARD_SRC_00366,SYN_HARD_TRUE_00366,1,hard,object_shortening
SYN_HARD_SRC_00367,SYN_HARD_TRUE_00367,1,hard,none
SYN_HARD_SRC_00368,,0,hard,missing_duration
SYN_HARD_SRC_00369,,0,hard,none
SYN_HARD_SRC_00370,,0,hard,none
SYN_HARD_SRC_00371,SYN_HARD_TRUE_00371,1,hard,buyer_abbreviation|cpv_reclassification|missing_duration
SYN_HARD_SRC_00372,SYN_HARD_TRUE_00372,1,hard,missing_cpv
SYN_HARD_SRC_00373,SYN_HARD_TRUE_00373,1,hard,cpv_reclassification
SYN_HARD_SRC_00374,SYN_HARD_TRUE_00374,1,hard,missing_duration
SYN_HARD_SRC_00375,SYN_HARD_TRUE_00375,1,hard,missing_duration
SYN_HARD_SRC_00376,,0,hard,none
SYN_HARD_SRC_00377,,0,hard,none
SYN_HARD_SRC_00378,,0,hard,missing_duration
SYN_HARD_SRC_00379,,0,hard,missing_duration
SYN_HARD_SRC_00380,SYN_HARD_TRUE_00380,1,hard,missing_duration|object_shortening
SYN_HARD_SRC_00381,,0,hard,none
SYN_HARD_SRC_00382,,0,hard,none
SYN_HARD_SRC_00383,,0,hard,missing_duration
SYN_HARD_SRC_00384,,0,hard,missing_duration
SYN_HARD_SRC_00385,,0,hard,none
SYN_HARD_SRC_00386,SYN_HARD_TRUE_00386,1,hard,missing_duration
