source_id,true_candidate_id,true_event,scenario,noise_types_applied
SYN_MEDIUM_SRC_00031,SYN_MEDIUM_TRUE_00031,1,medium,none
SYN_MEDIUM_SRC_00032,SYN_MEDIUM_TRUE_00032,1,medium,none
SYN_MEDIUM_SRC_00033,,0,medium,missing_cpv|missing_duration
SYN_MEDIUM_SRC_00034,SYN_MEDIUM_TRUE_00034,1,medium,missing_duration
SYN_MEDIUM_SRC_00035,SYN_MEDIUM_TRUE_00035,1,medium,none
SYN_MEDIUM_SRC_00036,SYN_MEDIUM_TRUE_00036,1,medium,none
SYN_MEDIUM_SRC_00037,,0,medium,none
SYN_MEDIUM_SRC_00038,SYN_MEDIUM_TRUE_00038,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00039,SYN_MEDIUM_TRUE_00039,1,medium,none
SYN_MEDIUM_SRC_00040,,0,medium,none
SYN_MEDIUM_SRC_00041,,0,medium,missing_duration
SYN_MEDIUM_SRC_00042,,0,medium,missing_duration
SYN_MEDIUM_SRC_00043,SYN_MEDIUM_TRUE_00043,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00044,,0,medium,missing_duration
SYN_MEDIUM_SRC_00045,,0,medium,missing_duration
SYN_MEDIUM_SRC_00046,,0,medium,none
SYN_MEDIUM_SRC_00047,,0,medium,none
SYN_MEDIUM_SRC_00048,SYN_MEDIUM_TRUE_00048,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00049,SYN_MEDIUM_TRUE_00049,1,medium,none
SYN_MEDIUM_SRC_00050,,0,medium,none
SYN_MEDIUM_SRC_00051,,0,medium,missing_duration
SYN_MEDIUM_SRC_00052,SYN_MEDIUM_TRUE_00052,1,medium,none
SYN_MEDIUM_SRC_00053,,0,medium,none
SYN_MEDIUM_SRC_00054,,0,medium,none
SYN_MEDIUM_SRC_00055,SYN_MEDIUM_TRUE_00055,1,medium,buyer_abbreviation|legal_form_variation
SYN_MEDIUM_SRC_00056,,0,medium,none
SYN_MEDIUM_SRC_00057,SYN_MEDIUM_TRUE_00057,1,medium,none
SYN_MEDIUM_SRC_00058,SYN_MEDIUM_TRUE_00058,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00059,SYN_MEDIUM_TRUE_00059,1,medium,timing_outlier
SYN_MEDIUM_SRC_00060,SYN_MEDIUM_TRUE_00060,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00061,SYN_MEDIUM_TRUE_00061,1,medium,missing_duration
SYN_MEDIUM_SRC_00062,SYN_MEDIUM_TRUE_00062,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00063,SYN_MEDIUM_TRUE_00063,1,medium,accent_removed|buyer_abbreviation|case_variation|legal_form_variation|timing_outlier
SYN_MEDIUM_SRC_00064,SYN_MEDIUM_TRUE_00064,1,medium,none
SYN_MEDIUM_SRC_00065,,0,medium,none
SYN_MEDIUM_SRC_00066,,0,medium,none
SYN_MEDIUM_SRC_00067,,0,medium,none
SYN_MEDIUM_SRC_00068,,0,medium,accent_removed|buyer_abbreviation|missing_duration
SYN_MEDIUM_SRC_00069,,0,medium,none
SYN_MEDIUM_SRC_00070,,0,medium,none
SYN_MEDIUM_SRC_00071,,0,medium,none
SYN_MEDIUM_SRC_00072,,0,medium,none
SYN_MEDIUM_SRC_00073,SYN_MEDIUM_TRUE_00073,1,medium,none
SYN_MEDIUM_SRC_00074,,0,medium,none
SYN_MEDIUM_SRC_00075,SYN_MEDIUM_TRUE_00075,1,medium,none
SYN_MEDIUM_SRC_00076,,0,medium,none
SYN_MEDIUM_SRC_00077,SYN_MEDIUM_TRUE_00077,1,medium,none
SYN_MEDIUM_SRC_00078,,0,medium,none
SYN_MEDIUM_SRC_00079,SYN_MEDIUM_TRUE_00079,1,medium,none
SYN_MEDIUM_SRC_00080,SYN_MEDIUM_TRUE_00080,1,medium,none
SYN_MEDIUM_SRC_00081,SYN_MEDIUM_TRUE_00081,1,medium,none
SYN_MEDIUM_SRC_00082,SYN_MEDIUM_TRUE_00082,1,medium,none
SYN_MEDIUM_SRC_00083,,0,medium,none
SYN_MEDIUM_SRC_00084,SYN_MEDIUM_TRUE_00084,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00085,,0,medium,none
SYN_MEDIUM_SRC_00086,,0,medium,none
SYN_MEDIUM_SRC_00087,,0,medium,none
SYN_MEDIUM_SRC_00088,,0,medium,none
SYN_MEDIUM_SRC_00089,SYN_MEDIUM_TRUE_00089,1,medium,none
SYN_MEDIUM_SRC_00090,,0,medium,missing_duration
SYN_MEDIUM_SRC_00091,,0,medium,none
SYN_MEDIUM_SRC_00092,SYN_MEDIUM_TRUE_00092,1,medium,none
SYN_MEDIUM_SRC_00093,,0,medium,none
SYN_MEDIUM_SRC_00094,SYN_MEDIUM_TRUE_00094,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00095,,0,medium,none
SYN_MEDIUM_SRC_00096,,0,medium,none
SYN_MEDIUM_SRC_00097,,0,medium,none
SYN_MEDIUM_SRC_00098,SYN_MEDIUM_TRUE_00098,1,medium,missing_duration
SYN_MEDIUM_SRC_00099,,0,medium,missing_duration
SYN_MEDIUM_SRC_00100,SYN_MEDIUM_TRUE_00100,1,medium,none
SYN_MEDIUM_SRC_00101,SYN_MEDIUM_TRUE_00101,1,medium,none
SYN_MEDIUM_SRC_00102,SYN_MEDIUM_TRUE_00102,1,medium,none
SYN_MEDIUM_SRC_00103,,0,medium,none
SYN_MEDIUM_SRC_00104,SYN_MEDIUM_TRUE_00104,1,medium,accent_removed|case_variation|cpv_reclassification|legal_form_variation
SYN_MEDIUM_SRC_00105,,0,medium,missing_duration
SYN_MEDIUM_SRC_00106,,0,medium,none
SYN_MEDIUM_SRC_00107,SYN_MEDIUM_TRUE_00107,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00108,SYN_MEDIUM_TRUE_00108,1,medium,none
SYN_MEDIUM_SRC_00109,,0,medium,none
SYN_MEDIUM_SRC_00110,SYN_MEDIUM_TRUE_00110,1,medium,missing_duration
SYN_MEDIUM_SRC_00111,SYN_MEDIUM_TRUE_00111,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00112,SYN_MEDIUM_TRUE_00112,1,medium,none
SYN_MEDIUM_SRC_00113,,0,medium,missing_duration
SYN_MEDIUM_SRC_00114,SYN_MEDIUM_TRUE_00114,1,medium,none
SYN_MEDIUM_SRC_00115,,0,medium,none
SYN_MEDIUM_SRC_00116,SYN_MEDIUM_TRUE_00116,1,medium,none
SYN_MEDIUM_SRC_00117,,0,medium,missing_duration
SYN_MEDIUM_SRC_00118,SYN_MEDIUM_TRUE_00118,1,medium,none
SYN_MEDIUM_SRC_00119,SYN_MEDIUM_TRUE_00119,1,medium,buyer_abbreviation|cpv_reclassification
SYN_MEDIUM_SRC_00120,SYN_MEDIUM_TRUE_00120,1,medium,missing_cpv
SYN_MEDIUM_SRC_00121,,0,medium,missing_duration
SYN_MEDIUM_SRC_00122,SYN_MEDIUM_TRUE_00122,1,medium,timing_outlier
SYN_MEDIUM_SRC_00123,SYN_MEDIUM_TRUE_00123,1,medium,accent_removed
SYN_MEDIUM_SRC_00124,,0,medium,none
SYN_MEDIUM_SRC_00125,,0,medium,none
SYN_MEDIUM_SRC_00126,SYN_MEDIUM_TRUE_00126,1,medium,timing_outlier
SYN_MEDIUM_SRC_00127,,0,medium,none
SYN_MEDIUM_SRC_00128,SYN_MEDIUM_TRUE_00128,1,medium,object_shortening
SYN_MEDIUM_SRC_00129,,0,medium,none
SYN_MEDIUM_SRC_00130,SYN_MEDIUM_TRUE_00130,1,medium,none
SYN_MEDIUM_SRC_00131,SYN_MEDIUM_TRUE_00131,1,medium,cpv_reclassification|missing_duration
SYN_MEDIUM_SRC_00132,SYN_MEDIUM_TRUE_00132,1,medium,accent_removed|buyer_abbreviation|case_variation|cpv_reclassification
SYN_MEDIUM_SRC_00133,,0,medium,none
SYN_MEDIUM_SRC_00134,,0,medium,none
SYN_MEDIUM_SRC_00135,,0,medium,none
SYN_MEDIUM_SRC_00136,SYN_MEDIUM_TRUE_00136,1,medium,none
SYN_MEDIUM_SRC_00137,SYN_MEDIUM_TRUE_00137,1,medium,none
SYN_MEDIUM_SRC_00138,SYN_MEDIUM_TRUE_00138,1,medium,none
SYN_MEDIUM_SRC_00139,,0,medium,none
SYN_MEDIUM_SRC_00140,,0,medium,none
SYN_MEDIUM_SRC_00141,,0,medium,none
SYN_MEDIUM_SRC_00142,,0,medium,none
SYN_MEDIUM_SRC_00143,,0,medium,missing_duration
SYN_MEDIUM_SRC_00144,SYN_MEDIUM_TRUE_00144,1,medium,none
SYN_MEDIUM_SRC_00145,,0,medium,missing_duration
SYN_MEDIUM_SRC_00146,SYN_MEDIUM_TRUE_00146,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00147,SYN_MEDIUM_TRUE_00147,1,medium,accent_removed
SYN_MEDIUM_SRC_00148,,0,medium,missing_duration
SYN_MEDIUM_SRC_00149,,0,medium,none
SYN_MEDIUM_SRC_00150,SYN_MEDIUM_TRUE_00150,1,medium,timing_outlier
SYN_MEDIUM_SRC_00151,SYN_MEDIUM_TRUE_00151,1,medium,none
SYN_MEDIUM_SRC_00152,SYN_MEDIUM_TRUE_00152,1,medium,none
SYN_MEDIUM_SRC_00153,,0,medium,missing_duration
SYN_MEDIUM_SRC_00154,SYN_MEDIUM_TRUE_00154,1,medium,generic_cpv_replacement|timing_outlier
SYN_MEDIUM_SRC_00155,SYN_MEDIUM_TRUE_00155,1,medium,none
SYN_MEDIUM_SRC_00156,SYN_MEDIUM_TRUE_00156,1,medium,none
SYN_MEDIUM_SRC_00157,,0,medium,none
SYN_MEDIUM_SRC_00158,,0,medium,none
SYN_MEDIUM_SRC_00159,SYN_MEDIUM_TRUE_00159,1,medium,none
SYN_MEDIUM_SRC_00160,SYN_MEDIUM_TRUE_00160,1,medium,missing_cpv|object_shortening
SYN_MEDIUM_SRC_00161,,0,medium,missing_duration
SYN_MEDIUM_SRC_00162,SYN_MEDIUM_TRUE_00162,1,medium,none
SYN_MEDIUM_SRC_00163,SYN_MEDIUM_TRUE_00163,1,medium,missing_duration|timing_outlier
SYN_MEDIUM_SRC_00164,,0,medium,missing_duration
SYN_MEDIUM_SRC_00165,,0,medium,none
SYN_MEDIUM_SRC_00166,SYN_MEDIUM_TRUE_00166,1,medium,object_shortening
SYN_MEDIUM_SRC_00167,SYN_MEDIUM_TRUE_00167,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00168,SYN_MEDIUM_TRUE_00168,1,medium,none
SYN_MEDIUM_SRC_00169,SYN_MEDIUM_TRUE_00169,1,medium,none
SYN_MEDIUM_SRC_00170,SYN_MEDIUM_TRUE_00170,1,medium,none
SYN_MEDIUM_SRC_00171,SYN_MEDIUM_TRUE_00171,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00172,,0,medium,missing_duration
SYN_MEDIUM_SRC_00173,,0,medium,none
SYN_MEDIUM_SRC_00174,,0,medium,none
SYN_MEDIUM_SRC_00175,,0,medium,missing_duration
SYN_MEDIUM_SRC_00176,SYN_MEDIUM_TRUE_00176,1,medium,none
SYN_MEDIUM_SRC_00177,,0,medium,none
SYN_MEDIUM_SRC_00178,SYN_MEDIUM_TRUE_00178,1,medium,none
SYN_MEDIUM_SRC_00179,SYN_MEDIUM_TRUE_00179,1,medium,none
SYN_MEDIUM_SRC_00180,,0,medium,none
SYN_MEDIUM_SRC_00181,SYN_MEDIUM_TRUE_00181,1,medium,none
SYN_MEDIUM_SRC_00182,SYN_MEDIUM_TRUE_00182,1,medium,accent_removed|object_shortening
SYN_MEDIUM_SRC_00183,SYN_MEDIUM_TRUE_00183,1,medium,none
SYN_MEDIUM_SRC_00184,SYN_MEDIUM_TRUE_00184,1,medium,none
SYN_MEDIUM_SRC_00185,SYN_MEDIUM_TRUE_00185,1,medium,none
SYN_MEDIUM_SRC_00186,,0,medium,none
SYN_MEDIUM_SRC_00187,,0,medium,none
SYN_MEDIUM_SRC_00188,,0,medium,missing_duration
SYN_MEDIUM_SRC_00189,,0,medium,missing_duration
SYN_MEDIUM_SRC_00190,SYN_MEDIUM_TRUE_00190,1,medium,missing_duration
SYN_MEDIUM_SRC_00191,,0,medium,none
SYN_MEDIUM_SRC_00192,SYN_MEDIUM_TRUE_00192,1,medium,none
SYN_MEDIUM_SRC_00193,,0,medium,none
SYN_MEDIUM_SRC_00194,SYN_MEDIUM_TRUE_00194,1,medium,none
SYN_MEDIUM_SRC_00195,SYN_MEDIUM_TRUE_00195,1,medium,missing_duration|object_shortening
SYN_MEDIUM_SRC_00196,SYN_MEDIUM_TRUE_00196,1,medium,missing_duration
SYN_MEDIUM_SRC_00197,,0,medium,none
SYN_MEDIUM_SRC_00198,,0,medium,none
SYN_MEDIUM_SRC_00199,,0,medium,none
SYN_MEDIUM_SRC_00200,,0,medium,none
SYN_MEDIUM_SRC_00201,SYN_MEDIUM_TRUE_00201,1,medium,none
SYN_MEDIUM_SRC_00202,SYN_MEDIUM_TRUE_00202,1,medium,none
SYN_MEDIUM_SRC_00203,,0,medium,none
SYN_MEDIUM_SRC_00204,,0,medium,none
SYN_MEDIUM_SRC_00205,SYN_MEDIUM_TRUE_00205,1,medium,missing_duration
SYN_MEDIUM_SRC_00206,SYN_MEDIUM_TRUE_00206,1,medium,none
SYN_MEDIUM_SRC_00207,SYN_MEDIUM_TRUE_00207,1,medium,none
SYN_MEDIUM_SRC_00208,SYN_MEDIUM_TRUE_00208,1,medium,none
SYN_MEDIUM_SRC_00209,SYN_MEDIUM_TRUE_00209,1,medium,none
SYN_MEDIUM_SRC_00210,,0,medium,none
SYN_MEDIUM_SRC_00211,SYN_MEDIUM_TRUE_00211,1,medium,none
SYN_MEDIUM_SRC_00212,SYN_MEDIUM_TRUE_00212,1,medium,missing_duration
SYN_MEDIUM_SRC_00213,SYN_MEDIUM_TRUE_00213,1,medium,timing_outlier
SYN_MEDIUM_SRC_00214,SYN_MEDIUM_TRUE_00214,1,medium,missing_duration|object_shortening
SYN_MEDIUM_SRC_00215,SYN_MEDIUM_TRUE_00215,1,medium,legal_form_variation
SYN_MEDIUM_SRC_00216,,0,medium,none
SYN_MEDIUM_SRC_00217,,0,medium,none
SYN_MEDIUM_SRC_00218,SYN_MEDIUM_TRUE_00218,1,medium,none
SYN_MEDIUM_SRC_00219,SYN_MEDIUM_TRUE_00219,1,medium,object_shortening
SYN_MEDIUM_SRC_00220,,0,medium,none
SYN_MEDIUM_SRC_00221,,0,medium,none
SYN_MEDIUM_SRC_00222,SYN_MEDIUM_TRUE_00222,1,medium,none
SYN_MEDIUM_SRC_00223,SYN_MEDIUM_TRUE_00223,1,medium,missing_duration|timing_outlier
SYN_MEDIUM_SRC_00224,SYN_MEDIUM_TRUE_00224,1,medium,timing_outlier
SYN_MEDIUM_SRC_00225,,0,medium,missing_duration
SYN_MEDIUM_SRC_00226,SYN_MEDIUM_TRUE_00226,1,medium,none
SYN_MEDIUM_SRC_00227,SYN_MEDIUM_TRUE_00227,1,medium,none
SYN_MEDIUM_SRC_00228,,0,medium,none
SYN_MEDIUM_SRC_00229,,0,medium,none
SYN_MEDIUM_SRC_00230,SYN_MEDIUM_TRUE_00230,1,medium,none
SYN_MEDIUM_SRC_00231,,0,medium,none
SYN_MEDIUM_SRC_00232,,0,medium,missing_cpv
SYN_MEDIUM_SRC_00233,,0,medium,none
SYN_MEDIUM_SRC_00234,,0,medium,missing_duration
SYN_MEDIUM_SRC_00235,,0,medium,none
SYN_MEDIUM_SRC_00236,,0,medium,none
SYN_MEDIUM_SRC_00237,,0,medium,none
SYN_MEDIUM_SRC_00238,SYN_MEDIUM_TRUE_00238,1,medium,none
SYN_MEDIUM_SRC_00239,SYN_MEDIUM_TRUE_00239,1,medium,missing_duration
SYN_MEDIUM_SRC_00240,SYN_MEDIUM_TRUE_00240,1,medium,cpv_reclassification|missing_cpv
SYN_MEDIUM_SRC_00241,,0,medium,none
SYN_MEDIUM_SRC_00242,SYN_MEDIUM_TRUE_00242,1,medium,cpv_reclassification|object_shortening
SYN_MEDIUM_SRC_00243,,0,medium,legal_form_variation
SYN_MEDIUM_SRC_00244,SYN_MEDIUM_TRUE_00244,1,medium,none
SYN_MEDIUM_SRC_00245,SYN_MEDIUM_TRUE_00245,1,medium,missing_duration
SYN_MEDIUM_SRC_00246,SYN_MEDIUM_TRUE_00246,1,medium,none
SYN_MEDIUM_SRC_00247,SYN_MEDIUM_TRUE_00247,1,medium,missing_duration
SYN_MEDIUM_SRC_00248,SYN_MEDIUM_TRUE_00248,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00249,SYN_MEDIUM_TRUE_00249,1,medium,none
SYN_MEDIUM_SRC_00250,SYN_MEDIUM_TRUE_00250,1,medium,missing_duration
SYN_MEDIUM_SRC_00251,,0,medium,none
SYN_MEDIUM_SRC_00252,SYN_MEDIUM_TRUE_00252,1,medium,none
SYN_MEDIUM_SRC_00253,SYN_MEDIUM_TRUE_00253,1,medium,object_shortening
SYN_MEDIUM_SRC_00254,SYN_MEDIUM_TRUE_00254,1,medium,none
SYN_MEDIUM_SRC_00255,,0,medium,missing_duration
SYN_MEDIUM_SRC_00256,SYN_MEDIUM_TRUE_00256,1,medium,missing_duration
SYN_MEDIUM_SRC_00257,SYN_MEDIUM_TRUE_00257,1,medium,cpv_reclassification|missing_cpv
SYN_MEDIUM_SRC_00258,SYN_MEDIUM_TRUE_00258,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00259,,0,medium,none
SYN_MEDIUM_SRC_00260,,0,medium,none
SYN_MEDIUM_SRC_00261,,0,medium,none
SYN_MEDIUM_SRC_00262,,0,medium,none
SYN_MEDIUM_SRC_00263,SYN_MEDIUM_TRUE_00263,1,medium,none
SYN_MEDIUM_SRC_00264,,0,medium,missing_duration
SYN_MEDIUM_SRC_00265,SYN_MEDIUM_TRUE_00265,1,medium,missing_duration
SYN_MEDIUM_SRC_00266,SYN_MEDIUM_TRUE_00266,1,medium,generic_cpv_replacement
SYN_MEDIUM_SRC_00267,,0,medium,none
SYN_MEDIUM_SRC_00268,SYN_MEDIUM_TRUE_00268,1,medium,object_shortening
SYN_MEDIUM_SRC_00269,SYN_MEDIUM_TRUE_00269,1,medium,missing_duration|object_shortening
SYN_MEDIUM_SRC_00270,,0,medium,none
SYN_MEDIUM_SRC_00271,SYN_MEDIUM_TRUE_00271,1,medium,none
SYN_MEDIUM_SRC_00272,SYN_MEDIUM_TRUE_00272,1,medium,none
SYN_MEDIUM_SRC_00273,SYN_MEDIUM_TRUE_00273,1,medium,none
SYN_MEDIUM_SRC_00274,SYN_MEDIUM_TRUE_00274,1,medium,case_variation|legal_form_variation|missing_duration
SYN_MEDIUM_SRC_00275,,0,medium,none
SYN_MEDIUM_SRC_00276,,0,medium,none
SYN_MEDIUM_SRC_00277,,0,medium,legal_form_variation
SYN_MEDIUM_SRC_00278,,0,medium,none
SYN_MEDIUM_SRC_00279,,0,medium,none
SYN_MEDIUM_SRC_00280,,0,medium,none
SYN_MEDIUM_SRC_00281,,0,medium,none
SYN_MEDIUM_SRC_00282,,0,medium,none
SYN_MEDIUM_SRC_00283,SYN_MEDIUM_TRUE_00283,1,medium,object_shortening
SYN_MEDIUM_SRC_00284,,0,medium,none
SYN_MEDIUM_SRC_00285,,0,medium,none
SYN_MEDIUM_SRC_00286,,0,medium,none
SYN_MEDIUM_SRC_00287,SYN_MEDIUM_TRUE_00287,1,medium,none
SYN_MEDIUM_SRC_00288,,0,medium,missing_duration
SYN_MEDIUM_SRC_00289,,0,medium,none
SYN_MEDIUM_SRC_00290,,0,medium,none
SYN_MEDIUM_SRC_00291,SYN_MEDIUM_TRUE_00291,1,medium,missing_duration|object_shortening
SYN_MEDIUM_SRC_00292,,0,medium,missing_duration
SYN_MEDIUM_SRC_00293,,0,medium,none
SYN_MEDIUM_SRC_00294,SYN_MEDIUM_TRUE_00294,1,medium,missing_duration
SYN_MEDIUM_SRC_00295,,0,medium,none
SYN_MEDIUM_SRC_00296,,0,medium,missing_cpv
SYN_MEDIUM_SRC_00297,SYN_MEDIUM_TRUE_00297,1,medium,timing_outlier
SYN_MEDIUM_SRC_00298,SYN_MEDIUM_TRUE_00298,1,medium,object_shortening
SYN_MEDIUM_SRC_00299,,0,medium,none
SYN_MEDIUM_SRC_00300,SYN_MEDIUM_TRUE_00300,1,medium,none
SYN_MEDIUM_SRC_00301,SYN_MEDIUM_TRUE_00301,1,medium,none
SYN_MEDIUM_SRC_00302,SYN_MEDIUM_TRUE_00302,1,medium,accent_removed|generic_cpv_replacement|missing_duration
SYN_MEDIUM_SRC_00303,,0,medium,none
SYN_MEDIUM_SRC_00304,SYN_MEDIUM_TRUE_00304,1,medium,none
SYN_MEDIUM_SRC_00305,,0,medium,none
SYN_MEDIUM_SRC_00306,SYN_MEDIUM_TRUE_00306,1,medium,none
SYN_MEDIUM_SRC_00307,,0,medium,none
SYN_MEDIUM_SRC_00308,,0,medium,none
SYN_MEDIUM_SRC_00309,,0,medium,none
SYN_MEDIUM_SRC_00310,,0,medium,none
SYN_MEDIUM_SRC_00311,SYN_MEDIUM_TRUE_00311,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00312,,0,medium,none
SYN_MEDIUM_SRC_00313,SYN_MEDIUM_TRUE_00313,1,medium,object_shortening
SYN_MEDIUM_SRC_00314,,0,medium,missing_duration
SYN_MEDIUM_SRC_00315,SYN_MEDIUM_TRUE_00315,1,medium,missing_cpv|missing_duration
SYN_MEDIUM_SRC_00316,,0,medium,none
SYN_MEDIUM_SRC_00317,SYN_MEDIUM_TRUE_00317,1,medium,timing_outlier
SYN_MEDIUM_SRC_00318,,0,medium,none
SYN_MEDIUM_SRC_00319,SYN_MEDIUM_TRUE_00319,1,medium,buyer_abbreviation|case_variation
SYN_MEDIUM_SRC_00320,SYN_MEDIUM_TRUE_00320,1,medium,missing_cpv|object_shortening
SYN_MEDIUM_SRC_00321,,0,medium,missing_duration
SYN_MEDIUM_SRC_00322,SYN_MEDIUM_TRUE_00322,1,medium,missing_duration|object_shortening
SYN_MEDIUM_SRC_00323,,0,medium,missing_duration
SYN_MEDIUM_SRC_00324,,0,medium,missing_cpv|missing_duration
SYN_MEDIUM_SRC_00325,,0,medium,none
SYN_MEDIUM_SRC_00326,SYN_MEDIUM_TRUE_00326,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00327,,0,medium,none
SYN_MEDIUM_SRC_00328,,0,medium,none
SYN_MEDIUM_SRC_00329,,0,medium,none
SYN_MEDIUM_SRC_00330,SYN_MEDIUM_TRUE_00330,1,medium,generic_cpv_replacement|timing_outlier
SYN_MEDIUM_SRC_00331,,0,medium,none
SYN_MEDIUM_SRC_00332,SYN_MEDIUM_TRUE_00332,1,medium,missing_duration
SYN_MEDIUM_SRC_00333,,0,medium,none
SYN_MEDIUM_SRC_00334,SYN_MEDIUM_TRUE_00334,1,medium,none
SYN_MEDIUM_SRC_00335,,0,medium,missing_duration
SYN_MEDIUM_SRC_00336,,0,medium,missing_duration
SYN_MEDIUM_SRC_00337,SYN_MEDIUM_TRUE_00337,1,medium,buyer_abbreviation
SYN_MEDIUM_SRC_00338,,0,medium,none
SYN_MEDIUM_SRC_00339,,0,medium,missing_cpv
SYN_MEDIUM_SRC_00340,,0,medium,none
SYN_MEDIUM_SRC_00341,SYN_MEDIUM_TRUE_00341,1,medium,none
SYN_MEDIUM_SRC_00342,SYN_MEDIUM_TRUE_00342,1,medium,none
SYN_MEDIUM_SRC_00343,,0,medium,none
SYN_MEDIUM_SRC_00344,,0,medium,missing_duration
SYN_MEDIUM_SRC_00345,SYN_MEDIUM_TRUE_00345,1,medium,buyer_abbreviation
SYN_MEDIUM_SRC_00346,,0,medium,none
SYN_MEDIUM_SRC_00347,,0,medium,none
SYN_MEDIUM_SRC_00348,SYN_MEDIUM_TRUE_00348,1,medium,missing_duration
SYN_MEDIUM_SRC_00349,SYN_MEDIUM_TRUE_00349,1,medium,none
SYN_MEDIUM_SRC_00350,SYN_MEDIUM_TRUE_00350,1,medium,generic_cpv_replacement|missing_duration
SYN_MEDIUM_SRC_00351,,0,medium,none
SYN_MEDIUM_SRC_00352,,0,medium,none
SYN_MEDIUM_SRC_00353,SYN_MEDIUM_TRUE_00353,1,medium,missing_cpv
SYN_MEDIUM_SRC_00354,,0,medium,none
SYN_MEDIUM_SRC_00355,,0,medium,none
SYN_MEDIUM_SRC_00356,SYN_MEDIUM_TRUE_00356,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00357,SYN_MEDIUM_TRUE_00357,1,medium,missing_duration
SYN_MEDIUM_SRC_00358,,0,medium,missing_duration
SYN_MEDIUM_SRC_00359,,0,medium,none
SYN_MEDIUM_SRC_00360,,0,medium,none
SYN_MEDIUM_SRC_00361,SYN_MEDIUM_TRUE_00361,1,medium,accent_removed|legal_form_variation|missing_duration
SYN_MEDIUM_SRC_00362,,0,medium,none
SYN_MEDIUM_SRC_00363,,0,medium,none
SYN_MEDIUM_SRC_00364,SYN_MEDIUM_TRUE_00364,1,medium,accent_removed|case_variation|missing_duration
SYN_MEDIUM_SRC_00365,,0,medium,none
